WGT,WGT^2,WGT^3,WGT^4,WGT^5,WGT^6,WGT^7,WGT^8,ALT,ALT^2,ALT^3,ALT^4,ALT^5,ALT^6,ALT^7,ALT^8,ROC
1255741.533,1.57689E+12,1.98016E+18,2.48657E+24,3.12249E+30,3.92104E+36,4.92382E+42,6.18304E+48,36235,1312975225,4.75757E+13,1.7239E+18,6.24657E+22,2.26344E+27,8.20159E+31,2.97184E+36,2183
1255513.239,1.57631E+12,1.97908E+18,2.48476E+24,3.11965E+30,3.91677E+36,4.91755E+42,6.17405E+48,36633,1341976689,4.91606E+13,1.8009E+18,6.59724E+22,2.41677E+27,8.85335E+31,3.24325E+36,2114
1255282.005,1.57573E+12,1.97799E+18,2.48293E+24,3.11678E+30,3.91244E+36,4.91122E+42,6.16496E+48,37031,1371294961,5.07804E+13,1.88045E+18,6.96349E+22,2.57865E+27,9.549E+31,3.53609E+36,2044
1255048.812,1.57515E+12,1.97689E+18,2.48109E+24,3.11389E+30,3.90808E+36,4.90483E+42,6.15581E+48,37429,1400930041,5.24354E+13,1.9626E+18,7.34583E+22,2.74947E+27,1.0291E+32,3.85182E+36,1973
1254810.732,1.57455E+12,1.97576E+18,2.47921E+24,3.11094E+30,3.90364E+36,4.89832E+42,6.14647E+48,37826,1430806276,5.41217E+13,2.04721E+18,7.74376E+22,2.92916E+27,1.10798E+32,4.19105E+36,1902
1254569.7,1.57395E+12,1.97462E+18,2.4773E+24,3.10795E+30,3.89914E+36,4.89174E+42,6.13703E+48,38224,1461074176,5.58481E+13,2.13474E+18,8.15982E+22,3.11901E+27,1.19221E+32,4.55711E+36,1829
1254324.749,1.57333E+12,1.97347E+18,2.47537E+24,3.10492E+30,3.89457E+36,4.88506E+42,6.12745E+48,38622,1491658884,5.76108E+13,2.22505E+18,8.59357E+22,3.31901E+27,1.28187E+32,4.95083E+36,1755
1254074.899,1.5727E+12,1.97229E+18,2.4734E+24,3.10183E+30,3.88992E+36,4.87825E+42,6.11769E+48,39020,1522560400,5.94103E+13,2.31819E+18,9.04558E+22,3.52958E+27,1.37724E+32,5.37401E+36,1682
1253820.149,1.57206E+12,1.97109E+18,2.47139E+24,3.09868E+30,3.88518E+36,4.87132E+42,6.10776E+48,39418,1553778724,6.12468E+13,2.41423E+18,9.51641E+22,3.75118E+27,1.47864E+32,5.8285E+36,1630
1253562.46,1.57142E+12,1.96987E+18,2.46936E+24,3.09549E+30,3.88039E+36,4.86432E+42,6.09772E+48,39816,1585313856,6.31209E+13,2.51322E+18,1.00066E+23,3.98424E+27,1.58637E+32,6.31627E+36,1577
1253299.871,1.57076E+12,1.96863E+18,2.46729E+24,3.09225E+30,3.87552E+36,4.85719E+42,6.08751E+48,40214,1617165796,6.50327E+13,2.61523E+18,1.05169E+23,4.22925E+27,1.70075E+32,6.8394E+36,1523
1253033.363,1.57009E+12,1.96738E+18,2.46519E+24,3.08897E+30,3.87058E+36,4.84996E+42,6.07717E+48,40612,1649334544,6.69828E+13,2.7203E+18,1.10477E+23,4.48669E+27,1.82214E+32,7.40006E+36,1468
1252760.976,1.56941E+12,1.9661E+18,2.46305E+24,3.08561E+30,3.86553E+36,4.84259E+42,6.06661E+48,41010,1681820100,6.89714E+13,2.82852E+18,1.15998E+23,4.75706E+27,1.95087E+32,8.00052E+36,1412
1252481.729,1.56871E+12,1.96478E+18,2.46085E+24,3.08217E+30,3.86037E+36,4.83504E+42,6.0558E+48,41408,1714622464,7.09991E+13,2.93993E+18,1.21737E+23,5.04087E+27,2.08732E+32,8.64319E+36,1356
1252197.582,1.568E+12,1.96344E+18,2.45862E+24,3.07868E+30,3.85511E+36,4.82736E+42,6.04481E+48,41806,1747741636,7.30661E+13,3.0546E+18,1.27701E+23,5.33865E+27,2.23188E+32,9.33059E+36,1298
1251904.615,1.56727E+12,1.96207E+18,2.45632E+24,3.07508E+30,3.8497E+36,4.81946E+42,6.03351E+48,42204,1781177616,7.51728E+13,3.17259E+18,1.33896E+23,5.65095E+27,2.38493E+32,1.00654E+37,1239
1251604.789,1.56651E+12,1.96066E+18,2.45397E+24,3.0714E+30,3.84418E+36,4.81139E+42,6.02196E+48,42602,1814930404,7.73197E+13,3.29397E+18,1.4033E+23,5.97833E+27,2.54689E+32,1.08503E+37,1179
1251294.182,1.56574E+12,1.9592E+18,2.45153E+24,3.06759E+30,3.83846E+36,4.80304E+42,6.01001E+48,43000,1849000000,7.9507E+13,3.4188E+18,1.47008E+23,6.32136E+27,2.71819E+32,1.16882E+37,1117
1515764.056,2.29754E+12,3.48253E+18,5.27869E+24,8.00125E+30,1.2128E+37,1.83832E+43,2.78646E+49,20542,421973764,8.66819E+12,1.78062E+17,3.65775E+21,7.51374E+25,1.54347E+30,3.1706E+34,2917
1514889.001,2.29489E+12,3.4765E+18,5.26651E+24,7.97818E+30,1.20861E+37,1.8309E+43,2.77362E+49,21860,477859600,1.0446E+13,2.2835E+17,4.99173E+21,1.09119E+26,2.38534E+30,5.21436E+34,2780
1513996.32,2.29218E+12,3.47036E+18,5.25411E+24,7.95471E+30,1.20434E+37,1.82337E+43,2.76057E+49,23178,537219684,1.24517E+13,2.88605E+17,6.68929E+21,1.55044E+26,3.59362E+30,8.32928E+34,2644
1513084.068,2.28942E+12,3.46409E+18,5.24146E+24,7.93077E+30,1.19999E+37,1.81569E+43,2.74729E+49,24495,600005025,1.46971E+13,3.60006E+17,8.81835E+21,2.16005E+26,5.29105E+30,1.29604E+35,2508
1512150.254,2.2866E+12,3.45768E+18,5.22853E+24,7.90633E+30,1.19556E+37,1.80786E+43,2.73375E+49,25813,666310969,1.71995E+13,4.4397E+17,1.14602E+22,2.95822E+26,7.63606E+30,1.9711E+35,2365
1511190.973,2.2837E+12,3.4511E+18,5.21528E+24,7.88128E+30,1.19101E+37,1.79985E+43,2.71991E+49,27131,736091161,1.99709E+13,5.4183E+17,1.47004E+22,3.98836E+26,1.08208E+31,2.9358E+35,2222
1510203.285,2.28071E+12,3.44434E+18,5.20166E+24,7.85556E+30,1.18635E+37,1.79163E+43,2.70572E+49,28449,809345601,2.30251E+13,6.5504E+17,1.86352E+22,5.30154E+26,1.50824E+31,4.29078E+35,2080
1509182.302,2.27763E+12,3.43736E+18,5.1876E+24,7.82904E+30,1.18154E+37,1.78317E+43,2.69112E+49,29766,886014756,2.63731E+13,7.85022E+17,2.3367E+22,6.95541E+26,2.07035E+31,6.1626E+35,1940
1508122.116,2.27443E+12,3.43012E+18,5.17304E+24,7.80158E+30,1.17657E+37,1.77442E+43,2.67604E+49,31084,966215056,3.00338E+13,9.33572E+17,2.90191E+22,9.02031E+26,2.80387E+31,8.71556E+35,1781
1507012.939,2.27109E+12,3.42256E+18,5.15784E+24,7.77293E+30,1.17139E+37,1.7653E+43,2.66033E+49,32402,1049889604,3.40185E+13,1.10227E+18,3.57157E+22,1.15726E+27,3.74975E+31,1.215E+36,1627
1505847.909,2.26758E+12,3.41463E+18,5.14191E+24,7.74293E+30,1.16597E+37,1.75577E+43,2.64392E+49,33720,1137038400,3.83409E+13,1.29286E+18,4.35951E+22,1.47003E+27,4.95693E+31,1.67148E+36,1494
1504619.201,2.26388E+12,3.40628E+18,5.12515E+24,7.7114E+30,1.16027E+37,1.74577E+43,2.62671E+49,35037,1227591369,4.30111E+13,1.50698E+18,5.28001E+22,1.84996E+27,6.48169E+31,2.27099E+36,1371
1504619.201,2.26388E+12,3.40628E+18,5.12515E+24,7.7114E+30,1.16027E+37,1.74577E+43,2.62671E+49,35037,1227591369,4.30111E+13,1.50698E+18,5.28001E+22,1.84996E+27,6.48169E+31,2.27099E+36,2024
1504342.599,2.26305E+12,3.4044E+18,5.12138E+24,7.70431E+30,1.15899E+37,1.74352E+43,2.62285E+49,35456,1257127936,4.45727E+13,1.58037E+18,5.60336E+22,1.98673E+27,7.04414E+31,2.49757E+36,1952
1504063.057,2.26221E+12,3.4025E+18,5.11757E+24,7.69715E+30,1.1577E+37,1.74125E+43,2.61896E+49,35875,1287015625,4.61717E+13,1.65641E+18,5.94237E+22,2.13182E+27,7.64792E+31,2.74369E+36,1880
1503762.916,2.2613E+12,3.40046E+18,5.11349E+24,7.68948E+30,1.15632E+37,1.73882E+43,2.61478E+49,36295,1317327025,4.78124E+13,1.73535E+18,6.29845E+22,2.28602E+27,8.29712E+31,3.01144E+36,1635
1503443.186,2.26034E+12,3.39829E+18,5.10914E+24,7.68131E+30,1.15484E+37,1.73624E+43,2.61033E+49,36714,1347917796,4.94875E+13,1.81688E+18,6.6705E+22,2.44901E+27,8.99129E+31,3.30106E+36,1569
1503116.596,2.25936E+12,3.39608E+18,5.10471E+24,7.67297E+30,1.15334E+37,1.7336E+43,2.6058E+49,37133,1378859689,5.12012E+13,1.90125E+18,7.05993E+22,2.62156E+27,9.73465E+31,3.61477E+36,1503
1502783.146,2.25836E+12,3.39382E+18,5.10018E+24,7.66446E+30,1.1518E+37,1.73091E+43,2.60118E+49,37552,1410152704,5.29541E+13,1.98853E+18,7.46733E+22,2.80413E+27,1.05301E+32,3.95425E+36,1436
1502441.857,2.25733E+12,3.39151E+18,5.09555E+24,7.65576E+30,1.15023E+37,1.72816E+43,2.59646E+49,37971,1441796841,5.47465E+13,2.07878E+18,7.89333E+22,2.99718E+27,1.13806E+32,4.32132E+36,1367
1502090.767,2.25628E+12,3.38913E+18,5.09078E+24,7.64682E+30,1.14862E+37,1.72533E+43,2.59161E+49,38390,1473792100,5.65789E+13,2.17206E+18,8.33855E+22,3.20117E+27,1.22893E+32,4.71786E+36,1298
1501728.897,2.25519E+12,3.38668E+18,5.08588E+24,7.63761E+30,1.14696E+37,1.72243E+43,2.58662E+49,38809,1506138481,5.84517E+13,2.26845E+18,8.80364E+22,3.4166E+27,1.32595E+32,5.14588E+36,1227
1501356.246,2.25407E+12,3.38416E+18,5.08083E+24,7.62814E+30,1.14526E+37,1.71944E+43,2.58149E+49,39228,1538835984,6.03655E+13,2.36802E+18,9.28925E+22,3.64399E+27,1.42946E+32,5.6075E+36,1166
1500972.816,2.25292E+12,3.38157E+18,5.07565E+24,7.61841E+30,1.1435E+37,1.71637E+43,2.57622E+49,39647,1571884609,6.23205E+13,2.47082E+18,9.79606E+22,3.88385E+27,1.53983E+32,6.10496E+36,1113
1500576.644,2.25173E+12,3.37889E+18,5.07029E+24,7.60836E+30,1.14169E+37,1.7132E+43,2.57078E+49,40066,1605284356,6.43173E+13,2.57694E+18,1.03248E+23,4.13672E+27,1.65742E+32,6.64061E+36,1059
1500167.732,2.2505E+12,3.37613E+18,5.06476E+24,7.598E+30,1.13983E+37,1.70993E+43,2.56518E+49,40485,1639035225,6.63563E+13,2.68644E+18,1.0876E+23,4.40316E+27,1.78262E+32,7.21694E+36,1003
1499743.124,2.24923E+12,3.37327E+18,5.05903E+24,7.58725E+30,1.13789E+37,1.70655E+43,2.55938E+49,40905,1673219025,6.8443E+13,2.79966E+18,1.1452E+23,4.68445E+27,1.91617E+32,7.83811E+36,946
1499299.909,2.2479E+12,3.37028E+18,5.05306E+24,7.57605E+30,1.13588E+37,1.70302E+43,2.55334E+49,41324,1707672976,7.05679E+13,2.91615E+18,1.20507E+23,4.97983E+27,2.05786E+32,8.50391E+36,886
1498835.131,2.24651E+12,3.36714E+18,5.04679E+24,7.56431E+30,1.13377E+37,1.69933E+43,2.54701E+49,41743,1742478049,7.27363E+13,3.03623E+18,1.26741E+23,5.29056E+27,2.20844E+32,9.21869E+36,824
1498342.91,2.24503E+12,3.36383E+18,5.04017E+24,7.5519E+30,1.13153E+37,1.69542E+43,2.54033E+49,42162,1777634244,7.49486E+13,3.15998E+18,1.33231E+23,5.61729E+27,2.36836E+32,9.9855E+36,760
1497818.344,2.24346E+12,3.3603E+18,5.03311E+24,7.53869E+30,1.12916E+37,1.69127E+43,2.53322E+49,42581,1813141561,7.72054E+13,3.28748E+18,1.39984E+23,5.96067E+27,2.53811E+32,1.08075E+37,694
1497251.63,2.24176E+12,3.35648E+18,5.0255E+24,7.52444E+30,1.1266E+37,1.6868E+43,2.52556E+49,43000,1849000000,7.9507E+13,3.4188E+18,1.47008E+23,6.32136E+27,2.71819E+32,1.16882E+37,625
1635169.929,2.67378E+12,4.37209E+18,7.1491E+24,1.169E+31,1.91151E+37,3.12565E+43,5.11097E+49,17782,316199524,5.62266E+12,9.99821E+16,1.77788E+21,3.16143E+25,5.62166E+29,9.99643E+33,2929
1634256.416,2.67079E+12,4.36476E+18,7.13314E+24,1.16574E+31,1.90511E+37,3.11345E+43,5.08817E+49,19079,364008241,6.94491E+12,1.32502E+17,2.52801E+21,4.82318E+25,9.20215E+29,1.75568E+34,2799
1633327.237,2.66776E+12,4.35732E+18,7.11693E+24,1.16243E+31,1.89863E+37,3.10108E+43,5.06507E+49,20376,415181376,8.45974E+12,1.72376E+17,3.51232E+21,7.15671E+25,1.45825E+30,2.97133E+34,2668
1632381.414,2.66467E+12,4.34976E+18,7.10046E+24,1.15907E+31,1.89204E+37,3.08853E+43,5.04166E+49,21673,469718929,1.01802E+13,2.20636E+17,4.78184E+21,1.03637E+26,2.24612E+30,4.86802E+34,2543
1631415.04,2.66152E+12,4.34204E+18,7.08366E+24,1.15564E+31,1.88533E+37,3.07575E+43,5.01783E+49,22969,527574961,1.21179E+13,2.78335E+17,6.39308E+21,1.46843E+26,3.37283E+30,7.74706E+34,2417
1630428.085,2.6583E+12,4.33416E+18,7.06654E+24,1.15215E+31,1.87849E+37,3.06275E+43,4.99359E+49,24266,588838756,1.42888E+13,3.46731E+17,8.41378E+21,2.04169E+26,4.95436E+30,1.20222E+35,2292
1629415.663,2.655E+12,4.32609E+18,7.049E+24,1.14858E+31,1.87151E+37,3.04946E+43,4.96884E+49,25563,653466969,1.67046E+13,4.27019E+17,1.09159E+22,2.79043E+26,7.13317E+30,1.82345E+35,2163
1628374.835,2.6516E+12,4.31781E+18,7.03101E+24,1.14491E+31,1.86435E+37,3.03585E+43,4.94351E+49,26860,721459600,1.93784E+13,5.20504E+17,1.39807E+22,3.75523E+26,1.00865E+31,2.70924E+35,2030
1627301.679,2.64811E+12,4.30928E+18,7.01249E+24,1.14114E+31,1.85699E+37,3.02188E+43,4.9175E+49,28157,792816649,2.23233E+13,6.28558E+17,1.76983E+22,4.98331E+26,1.40315E+31,3.95085E+35,1900
1626192.275,2.6445E+12,4.30047E+18,6.99339E+24,1.13726E+31,1.8494E+37,3.00748E+43,4.89075E+49,29454,867538116,2.55525E+13,7.52622E+17,2.21677E+22,6.52929E+26,1.92314E+31,5.6644E+35,1771
1625037.801,2.64075E+12,4.29132E+18,6.97355E+24,1.13323E+31,1.84154E+37,2.99257E+43,4.86304E+49,30751,945624001,2.90789E+13,8.94205E+17,2.74977E+22,8.45581E+26,2.60025E+31,7.99602E+35,1629
1623827.475,2.63682E+12,4.28173E+18,6.9528E+24,1.12901E+31,1.83332E+37,2.977E+43,4.83414E+49,32048,1027074304,3.29157E+13,1.05488E+18,3.38068E+22,1.08344E+27,3.47221E+31,1.11278E+36,1485
1622554.436,2.63268E+12,4.27167E+18,6.93102E+24,1.1246E+31,1.82472E+37,2.9607E+43,4.8039E+49,33345,1111889025,3.70759E+13,1.2363E+18,4.12243E+22,1.37463E+27,4.58369E+31,1.52843E+36,1358
1621205.942,2.62831E+12,4.26103E+18,6.90801E+24,1.11993E+31,1.81564E+37,2.94352E+43,4.77206E+49,34642,1200068164,4.15728E+13,1.44016E+18,4.98901E+22,1.72829E+27,5.98716E+31,2.07407E+36,1241
1621205.942,2.62831E+12,4.26103E+18,6.90801E+24,1.11993E+31,1.81564E+37,2.94352E+43,4.77206E+49,34642,1200068164,4.15728E+13,1.44016E+18,4.98901E+22,1.72829E+27,5.98716E+31,2.07407E+36,1828
1620998.639,2.62764E+12,4.2594E+18,6.90447E+24,1.11921E+31,1.81424E+37,2.94089E+43,4.76718E+49,34924,1219685776,4.25963E+13,1.48763E+18,5.19541E+22,1.81445E+27,6.33677E+31,2.21305E+36,1797
1620790.356,2.62696E+12,4.25775E+18,6.90093E+24,1.1185E+31,1.81285E+37,2.93824E+43,4.76228E+49,35206,1239462436,4.36365E+13,1.53627E+18,5.40858E+22,1.90415E+27,6.70373E+31,2.36012E+36,1756
1620579.133,2.62628E+12,4.25609E+18,6.89733E+24,1.11777E+31,1.81143E+37,2.93556E+43,4.75732E+49,35488,1259398144,4.46935E+13,1.58608E+18,5.62869E+22,1.99751E+27,7.08877E+31,2.51566E+36,1710
1620365.951,2.62559E+12,4.25441E+18,6.8937E+24,1.11703E+31,1.81E+37,2.93286E+43,4.75231E+49,35770,1279492900,4.57675E+13,1.6371E+18,5.85591E+22,2.09466E+27,7.4926E+31,2.6801E+36,1664
1620148.849,2.62488E+12,4.2527E+18,6.89001E+24,1.11628E+31,1.80855E+37,2.93011E+43,4.74722E+49,36052,1299746704,4.68585E+13,1.68934E+18,6.09041E+22,2.19572E+27,7.916E+31,2.85387E+36,1617
1619919.003,2.62414E+12,4.25089E+18,6.8861E+24,1.11549E+31,1.80701E+37,2.9272E+43,4.74183E+49,36334,1320159556,4.79667E+13,1.74282E+18,6.33237E+22,2.3008E+27,8.35973E+31,3.03743E+36,1422
1619673.474,2.62334E+12,4.24896E+18,6.88192E+24,1.11465E+31,1.80536E+37,2.9241E+43,4.73609E+49,36616,1340731456,4.90922E+13,1.79756E+18,6.58195E+22,2.41005E+27,8.82463E+31,3.23122E+36,1380
1619424.025,2.62253E+12,4.24699E+18,6.87769E+24,1.11379E+31,1.8037E+37,2.92095E+43,4.73026E+49,36898,1361462404,5.02352E+13,1.85358E+18,6.83934E+22,2.52358E+27,9.3115E+31,3.43576E+36,1337
1619170.656,2.62171E+12,4.245E+18,6.87338E+24,1.11292E+31,1.802E+37,2.91775E+43,4.72434E+49,37180,1382352400,5.13959E+13,1.9109E+18,7.10472E+22,2.64153E+27,9.82123E+31,3.65153E+36,1294
1618912.386,2.62088E+12,4.24297E+18,6.869E+24,1.11203E+31,1.80028E+37,2.9145E+43,4.71831E+49,37462,1403401444,5.25742E+13,1.96954E+18,7.37827E+22,2.76405E+27,1.03547E+32,3.87907E+36,1251
1618648.236,2.62002E+12,4.24089E+18,6.86452E+24,1.11112E+31,1.79852E+37,2.91117E+43,4.71216E+49,37744,1424609536,5.37705E+13,2.02951E+18,7.66019E+22,2.89126E+27,1.09128E+32,4.11892E+36,1207
1618379.186,2.61915E+12,4.23878E+18,6.85995E+24,1.1102E+31,1.79673E+37,2.90778E+43,4.7059E+49,38026,1445976676,5.49847E+13,2.09085E+18,7.95066E+22,3.02332E+27,1.14965E+32,4.37165E+36,1162
1618104.256,2.61826E+12,4.23662E+18,6.85529E+24,1.10926E+31,1.79489E+37,2.90433E+43,4.6995E+49,38308,1467502864,5.62171E+13,2.15356E+18,8.24988E+22,3.16036E+27,1.21067E+32,4.63784E+36,1116
1617821.485,2.61735E+12,4.2344E+18,6.8505E+24,1.10829E+31,1.79301E+37,2.90078E+43,4.69294E+49,38590,1489188100,5.74678E+13,2.21768E+18,8.55803E+22,3.30254E+27,1.27445E+32,4.91811E+36,1070
1617531.853,2.61641E+12,4.23213E+18,6.8456E+24,1.1073E+31,1.79109E+37,2.89714E+43,4.68622E+49,38872,1511032384,5.87369E+13,2.28322E+18,8.87533E+22,3.45002E+27,1.34109E+32,5.21309E+36,1023
1617234.38,2.61545E+12,4.22979E+18,6.84056E+24,1.10628E+31,1.78911E+37,2.89342E+43,4.67933E+49,39154,1533035716,6.00245E+13,2.3502E+18,9.20197E+22,3.60294E+27,1.41069E+32,5.52343E+36,983
1616928.086,2.61446E+12,4.22739E+18,6.83538E+24,1.10523E+31,1.78708E+37,2.88958E+43,4.67225E+49,39436,1555198096,6.13308E+13,2.41864E+18,9.53815E+22,3.76147E+27,1.48337E+32,5.84982E+36,947
1616614.932,2.61344E+12,4.22493E+18,6.83009E+24,1.10416E+31,1.78501E+37,2.88567E+43,4.66501E+49,39718,1577519524,6.26559E+13,2.48857E+18,9.88409E+22,3.92576E+27,1.55924E+32,6.19297E+36,911
1616291.977,2.6124E+12,4.2224E+18,6.82463E+24,1.10306E+31,1.78287E+37,2.88163E+43,4.65756E+49,40000,1600000000,6.4E+13,2.56E+18,1.024E+23,4.096E+27,1.6384E+32,6.5536E+36,873
1565447.287,2.45063E+12,3.83632E+18,6.00556E+24,9.40139E+30,1.47174E+37,2.30393E+43,3.60668E+49,40000,1600000000,6.4E+13,2.56E+18,1.024E+23,4.096E+27,1.6384E+32,6.5536E+36,949
1565276.311,2.45009E+12,3.83507E+18,6.00294E+24,9.39626E+30,1.47077E+37,2.30217E+43,3.60353E+49,40158,1612664964,6.47614E+13,2.60069E+18,1.04438E+23,4.19404E+27,1.68424E+32,6.76358E+36,927
1565103.375,2.44955E+12,3.8338E+18,6.00029E+24,9.39107E+30,1.4698E+37,2.30039E+43,3.60035E+49,40316,1625379856,6.55288E+13,2.64186E+18,1.06509E+23,4.29403E+27,1.73118E+32,6.97942E+36,906
1564926.519,2.449E+12,3.8325E+18,5.99758E+24,9.38577E+30,1.4688E+37,2.29857E+43,3.59709E+49,40474,1638144676,6.63023E+13,2.68352E+18,1.08613E+23,4.39599E+27,1.77923E+32,7.20127E+36,884
1564746.722,2.44843E+12,3.83118E+18,5.99482E+24,9.38038E+30,1.46779E+37,2.29672E+43,3.59379E+49,40632,1650959424,6.70818E+13,2.72567E+18,1.10749E+23,4.49997E+27,1.82843E+32,7.42926E+36,862
1564564,2.44786E+12,3.82983E+18,5.99202E+24,9.3749E+30,1.46676E+37,2.29484E+43,3.59043E+49,40789,1663742521,6.78624E+13,2.76804E+18,1.12906E+23,4.6053E+27,1.87846E+32,7.66204E+36,839
1564377.342,2.44728E+12,3.82846E+18,5.98916E+24,9.36931E+30,1.46571E+37,2.29293E+43,3.58701E+49,40947,1676656809,6.86541E+13,2.81118E+18,1.15109E+23,4.71338E+27,1.92999E+32,7.90272E+36,817
1564186.764,2.44668E+12,3.82706E+18,5.98624E+24,9.3636E+30,1.46464E+37,2.29097E+43,3.58351E+49,41105,1689621025,6.94519E+13,2.85482E+18,1.17347E+23,4.82356E+27,1.98273E+32,8.14999E+36,793
1563991.285,2.44607E+12,3.82563E+18,5.98325E+24,9.35775E+30,1.46354E+37,2.28897E+43,3.57993E+49,41263,1702635169,7.02558E+13,2.89897E+18,1.1962E+23,4.93588E+27,2.03669E+32,8.40401E+36,770
1563792.866,2.44545E+12,3.82417E+18,5.98022E+24,9.35182E+30,1.46243E+37,2.28694E+43,3.5763E+49,41421,1715699241,7.1066E+13,2.94362E+18,1.21928E+23,5.05037E+27,2.09192E+32,8.66492E+36,746
1563588.566,2.44481E+12,3.82268E+18,5.97709E+24,9.34571E+30,1.46128E+37,2.28485E+43,3.57256E+49,41579,1728813241,7.18823E+13,2.9888E+18,1.24271E+23,5.16707E+27,2.14842E+32,8.9329E+36,722
1563378.384,2.44415E+12,3.82113E+18,5.97388E+24,9.33943E+30,1.46011E+37,2.2827E+43,3.56872E+49,41737,1741977169,7.27049E+13,3.03448E+18,1.2665E+23,5.286E+27,2.20622E+32,9.2081E+36,697
1563163.302,2.44348E+12,3.81956E+18,5.97059E+24,9.33301E+30,1.4589E+37,2.2805E+43,3.5648E+49,41895,1755191025,7.35337E+13,3.0807E+18,1.29066E+23,5.40721E+27,2.26535E+32,9.49068E+36,672
1562940.379,2.44278E+12,3.81792E+18,5.96719E+24,9.32636E+30,1.45765E+37,2.27823E+43,3.56073E+49,42053,1768454809,7.43688E+13,3.12743E+18,1.31518E+23,5.53072E+27,2.32583E+32,9.78083E+36,647
1562711.574,2.44207E+12,3.81625E+18,5.96369E+24,9.31953E+30,1.45637E+37,2.27589E+43,3.55656E+49,42211,1781768521,7.52102E+13,3.1747E+18,1.34007E+23,5.65658E+27,2.3877E+32,1.00787E+37,621
1562474.943,2.44133E+12,3.81451E+18,5.96008E+24,9.31248E+30,1.45505E+37,2.27348E+43,3.55226E+49,42368,1795047424,7.60526E+13,3.2222E+18,1.36518E+23,5.78399E+27,2.45056E+32,1.03825E+37,595
1562228.495,2.44056E+12,3.81271E+18,5.95632E+24,9.30514E+30,1.45368E+37,2.27097E+43,3.54778E+49,42526,1808460676,7.69066E+13,3.27053E+18,1.39083E+23,5.91462E+27,2.51525E+32,1.06964E+37,568
1561973.226,2.43976E+12,3.81084E+18,5.95243E+24,9.29754E+30,1.45225E+37,2.26838E+43,3.54314E+49,42684,1821923856,7.7767E+13,3.31941E+18,1.41686E+23,6.04771E+27,2.5814E+32,1.10185E+37,541
1561706.194,2.43893E+12,3.80889E+18,5.94836E+24,9.28959E+30,1.45076E+37,2.26566E+43,3.5383E+49,42842,1835436964,7.86338E+13,3.36883E+18,1.44327E+23,6.18327E+27,2.64904E+32,1.1349E+37,513
1561427.399,2.43806E+12,3.80685E+18,5.94411E+24,9.2813E+30,1.44921E+37,2.26283E+43,3.53325E+49,43000,1849000000,7.9507E+13,3.4188E+18,1.47008E+23,6.32136E+27,2.71819E+32,1.16882E+37,485
1695433.716,2.8745E+12,4.87352E+18,8.26272E+24,1.40089E+31,2.37512E+37,4.02685E+43,6.82726E+49,16427,269846329,4.43277E+12,7.2817E+16,1.19617E+21,1.96494E+25,3.22781E+29,5.30232E+33,2936
1694501.972,2.87134E+12,4.86549E+18,8.24458E+24,1.39704E+31,2.3673E+37,4.01139E+43,6.7973E+49,17713,313750369,5.55746E+12,9.84393E+16,1.74366E+21,3.08854E+25,5.47072E+29,9.69029E+33,2806
1693555.56,2.86813E+12,4.85734E+18,8.22617E+24,1.39315E+31,2.35937E+37,3.99573E+43,6.76699E+49,18998,360924004,6.85683E+12,1.30266E+17,2.4748E+21,4.70162E+25,8.93213E+29,1.69693E+34,2681
1692591.507,2.86487E+12,4.84905E+18,8.20746E+24,1.38919E+31,2.35133E+37,3.97984E+43,6.73624E+49,20284,411440656,8.34566E+12,1.69283E+17,3.43374E+21,6.96501E+25,1.41278E+30,2.86569E+34,2555
1691608.864,2.86154E+12,4.84061E+18,8.18841E+24,1.38516E+31,2.34315E+37,3.96369E+43,6.70501E+49,21569,465221761,1.00344E+13,2.16431E+17,4.66821E+21,1.00689E+26,2.17175E+30,4.68425E+34,2434
1690606.637,2.85815E+12,4.83201E+18,8.16903E+24,1.38106E+31,2.33483E+37,3.94728E+43,6.6733E+49,22854,522305316,1.19368E+13,2.72803E+17,6.23464E+21,1.42486E+26,3.25638E+30,7.44214E+34,2314
1689580.887,2.85468E+12,4.82322E+18,8.14922E+24,1.37688E+31,2.32634E+37,3.93055E+43,6.64098E+49,24140,582739600,1.40673E+13,3.39585E+17,8.19759E+21,1.9789E+26,4.77706E+30,1.15318E+35,2193
1688529.687,2.85113E+12,4.81422E+18,8.12896E+24,1.3726E+31,2.31767E+37,3.91346E+43,6.60799E+49,25425,646430625,1.64355E+13,4.17873E+17,1.06244E+22,2.70126E+26,6.86794E+30,1.74617E+35,2071
1687447.124,2.84748E+12,4.80497E+18,8.10813E+24,1.3682E+31,2.30877E+37,3.89593E+43,6.57418E+49,26711,713477521,1.90577E+13,5.0905E+17,1.35972E+22,3.63196E+26,9.70132E+30,2.59132E+35,1943
1686331.27,2.84371E+12,4.79544E+18,8.0867E+24,1.36369E+31,2.29963E+37,3.87793E+43,6.53948E+49,27996,783776016,2.19426E+13,6.14305E+17,1.71981E+22,4.81477E+26,1.34794E+31,3.7737E+35,1818
1685175.231,2.83982E+12,4.78559E+18,8.06455E+24,1.35902E+31,2.29018E+37,3.85936E+43,6.5037E+49,29282,857435524,2.51074E+13,7.35196E+17,2.1528E+22,6.30383E+26,1.84589E+31,5.40513E+35,1694
